workerid,proliferate.condition,audio,block_order,button_pressed,correct_response,group,internal_node_id,key_press,match_sel,mismatch_sel,normed_midpoint,path,repetition,responses,rt,step,stimulus,test_part,time_elapsed,trial_index,trial_type,type,visual_target,voiced_sel,voiceless_sel,vowel,yes_side,error
28,condition1,Error,coda-onset,,no,control,0.0-40.0,75,SAME,DIFFERENT,NA,audio/filler/Error_1.wav,NA,,3109.095,NA,"<div class=""big-container""><p class=""exposure-prompt"">Lonely</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,286203,40,html-keyboard-response,fill_word,Lonely,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-41.0,,,,,,,,,,audio/unambiguous_p/Blea_Plea_2_00.wav,,287877,41,audio-keyboard-response,,,,,,,
28,condition1,Plea,coda-onset,,no,control,0.0-42.0,75,SAME,DIFFERENT,NA,audio/unambiguous_p/Blea_Plea_2_00.wav,NA,,1559.935,0,"<div class=""big-container""><p class=""exposure-prompt"">Pick</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,289441,42,html-keyboard-response,crit_unamb,Pick,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-43.0,,,,,,,,,,audio/filler/Venue_1.wav,,291379,43,audio-keyboard-response,,,,,,,
28,condition1,Venue,coda-onset,,no,control,0.0-44.0,75,SAME,DIFFERENT,NA,audio/filler/Venue_1.wav,NA,,751.235,NA,"<div class=""big-container""><p class=""exposure-prompt"">Vessel</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,292140,44,html-keyboard-response,fill_word,Vessel,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-45.0,,,,,,,,,,audio/unambiguous_b/Brown_Prown_1_30.wav,,293939,45,audio-keyboard-response,,,,,,,
28,condition1,Brown,coda-onset,,yes,control,0.0-46.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Brown_Prown_1_30.wav,NA,,735.035,30,"<div class=""big-container""><p class=""exposure-prompt"">Brown</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,294683,46,html-keyboard-response,crit_unamb,Brown,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-47.0,,,,,,,,,,audio/filler/Reign_1.wav,,296379,47,audio-keyboard-response,,,,,,,
28,condition1,Reign,coda-onset,,no,control,0.0-48.0,75,SAME,DIFFERENT,NA,audio/filler/Reign_1.wav,NA,,582.89,NA,"<div class=""big-container""><p class=""exposure-prompt"">Kettle</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,296970,48,html-keyboard-response,fill_word,Kettle,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-49.0,,,,,,,,,,audio/unambiguous_b/Ballerina_Pallerina_1_30.wav,,298858,49,audio-keyboard-response,,,,,,,
28,condition1,Ballerina,coda-onset,,yes,control,0.0-50.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Ballerina_Pallerina_1_30.wav,NA,,506.73,30,"<div class=""big-container""><p class=""exposure-prompt"">Ballerina</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,299372,50,html-keyboard-response,crit_unamb,Ballerina,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-51.0,,,,,,,,,,audio/unambiguous_b/Banana_Panana_1_30.wav,,301130,51,audio-keyboard-response,,,,,,,
28,condition1,Banana,coda-onset,,yes,control,0.0-52.0,75,SAME,DIFFERENT,NA,audio/unambiguous_b/Banana_Panana_1_30.wav,NA,,1340.86,30,"<div class=""big-container""><p class=""exposure-prompt"">Banana</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,302482,52,html-keyboard-response,crit_unamb,Banana,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-53.0,,,,,,,,,,audio/unambiguous_p/Bremier_Premier_2_00.wav,,304220,53,audio-keyboard-response,,,,,,,
28,condition1,Premier,coda-onset,,yes,control,0.0-54.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Bremier_Premier_2_00.wav,NA,,1867.665,0,"<div class=""big-container""><p class=""exposure-prompt"">Premier</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,306095,54,html-keyboard-response,crit_unamb,Premier,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-55.0,,,,,,,,,,audio/filler/Memory_1.wav,,307780,55,audio-keyboard-response,,,,,,,
28,condition1,Memory,coda-onset,,yes,control,0.0-56.0,83,SAME,DIFFERENT,NA,audio/filler/Memory_1.wav,NA,,825.315,NA,"<div class=""big-container""><p class=""exposure-prompt"">Memory</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,308619,56,html-keyboard-response,fill_word,Memory,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-57.0,,,,,,,,,,audio/filler/Aware_1.wav,,310409,57,audio-keyboard-response,,,,,,,
28,condition1,Aware,coda-onset,,no,control,0.0-58.0,75,SAME,DIFFERENT,NA,audio/filler/Aware_1.wav,NA,,869.355,NA,"<div class=""big-container""><p class=""exposure-prompt"">Arrest</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,311291,58,html-keyboard-response,fill_word,Arrest,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-59.0,,,,,,,,,,audio/unambiguous_b/Brain_Prain_1_30.wav,,313020,59,audio-keyboard-response,,,,,,,
28,condition1,Brain,coda-onset,,yes,control,0.0-60.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Brain_Prain_1_30.wav,NA,,775.94,30,"<div class=""big-container""><p class=""exposure-prompt"">Brain</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,313803,60,html-keyboard-response,crit_unamb,Brain,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-61.0,,,,,,,,,,audio/filler/Roar_1.wav,,315501,61,audio-keyboard-response,,,,,,,
28,condition1,Roar,coda-onset,,yes,control,0.0-62.0,83,SAME,DIFFERENT,NA,audio/filler/Roar_1.wav,NA,,914.93,NA,"<div class=""big-container""><p class=""exposure-prompt"">Roar</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,316424,62,html-keyboard-response,fill_word,Roar,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-63.0,,,,,,,,,,audio/filler/Ally_1.wav,,318190,63,audio-keyboard-response,,,,,,,
28,condition1,Ally,coda-onset,,no,control,0.0-64.0,75,SAME,DIFFERENT,NA,audio/filler/Ally_1.wav,NA,,825.935,NA,"<div class=""big-container""><p class=""exposure-prompt"">Agile</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,319023,64,html-keyboard-response,fill_word,Agile,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-65.0,,,,,,,,,,audio/filler/Lawyer_1.wav,,320770,65,audio-keyboard-response,,,,,,,
28,condition1,Lawyer,coda-onset,,no,control,0.0-66.0,75,SAME,DIFFERENT,NA,audio/filler/Lawyer_1.wav,NA,,1519.795,NA,"<div class=""big-container""><p class=""exposure-prompt"">Advice</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,322302,66,html-keyboard-response,fill_word,Advice,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-67.0,,,,,,,,,,audio/filler/Failure_1.wav,,323988,67,audio-keyboard-response,,,,,,,
28,condition1,Failure,coda-onset,,yes,control,0.0-68.0,83,SAME,DIFFERENT,NA,audio/filler/Failure_1.wav,NA,,870.71,NA,"<div class=""big-container""><p class=""exposure-prompt"">Failure</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,324869,68,html-keyboard-response,fill_word,Failure,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-69.0,,,,,,,,,,audio/unambiguous_b/Brewery_Prewery_3_30.wav,,327070,69,audio-keyboard-response,,,,,,,
28,condition1,Brewery,coda-onset,,yes,control,0.0-70.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Brewery_Prewery_3_30.wav,NA,,2159.29,30,"<div class=""big-container""><p class=""exposure-prompt"">Brewery</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,329235,70,html-keyboard-response,crit_unamb,Brewery,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-71.0,,,,,,,,,,audio/filler/Famous_1.wav,,331121,71,audio-keyboard-response,,,,,,,
28,condition1,Famous,coda-onset,,no,control,0.0-72.0,75,SAME,DIFFERENT,NA,audio/filler/Famous_1.wav,NA,,1019.445,NA,"<div class=""big-container""><p class=""exposure-prompt"">Loss</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,332152,72,html-keyboard-response,fill_word,Loss,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-73.0,,,,,,,,,,audio/unambiguous_p/Bry_Pry_2_00.wav,,333940,73,audio-keyboard-response,,,,,,,
28,condition1,Pry,coda-onset,,yes,control,0.0-74.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Bry_Pry_2_00.wav,NA,,691.035,0,"<div class=""big-container""><p class=""exposure-prompt"">Pry</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,334641,74,html-keyboard-response,crit_unamb,Pry,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-75.0,,,,,,,,,,audio/filler/Flower_1.wav,,336428,75,audio-keyboard-response,,,,,,,
28,condition1,Flower,coda-onset,,no,control,0.0-76.0,75,SAME,DIFFERENT,NA,audio/filler/Flower_1.wav,NA,,950.18,NA,"<div class=""big-container""><p class=""exposure-prompt"">Flourish</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,337381,76,html-keyboard-response,fill_word,Flourish,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-77.0,,,,,,,,,,audio/filler/Hill_1.wav,,339002,77,audio-keyboard-response,,,,,,,
28,condition1,Hill,coda-onset,,yes,control,0.0-78.0,83,SAME,DIFFERENT,NA,audio/filler/Hill_1.wav,NA,,543.975,NA,"<div class=""big-container""><p class=""exposure-prompt"">Hill</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,339552,78,html-keyboard-response,fill_word,Hill,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-79.0,,,,,,,,,,audio/filler/Jelly_2.wav,,341219,79,audio-keyboard-response,,,,,,,
28,condition1,Jelly,coda-onset,,yes,control,0.0-80.0,83,SAME,DIFFERENT,NA,audio/filler/Jelly_2.wav,NA,,1981.95,NA,"<div class=""big-container""><p class=""exposure-prompt"">Jelly</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,343206,80,html-keyboard-response,fill_word,Jelly,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-81.0,,,,,,,,,,audio/filler/Frame_1.wav,,345011,81,audio-keyboard-response,,,,,,,
28,condition1,Frame,coda-onset,,no,control,0.0-82.0,75,SAME,DIFFERENT,NA,audio/filler/Frame_1.wav,NA,,842.25,NA,"<div class=""big-container""><p class=""exposure-prompt"">Frown</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,345866,82,html-keyboard-response,fill_word,Frown,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-83.0,,,,,,,,,,audio/filler/Hang_1.wav,,347541,83,audio-keyboard-response,,,,,,,
28,condition1,Hang,coda-onset,,yes,control,0.0-84.0,83,SAME,DIFFERENT,NA,audio/filler/Hang_1.wav,NA,,1275.6,NA,"<div class=""big-container""><p class=""exposure-prompt"">Hang</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,348824,84,html-keyboard-response,fill_word,Hang,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-85.0,,,,,,,,,,audio/filler/Horn_1.wav,,350532,85,audio-keyboard-response,,,,,,,
28,condition1,Horn,coda-onset,,no,control,0.0-86.0,75,SAME,DIFFERENT,NA,audio/filler/Horn_1.wav,NA,,773.955,NA,"<div class=""big-container""><p class=""exposure-prompt"">Heel</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,351319,86,html-keyboard-response,fill_word,Heel,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-87.0,,,,,,,,,,audio/filler/Rumor_1.wav,,353101,87,audio-keyboard-response,,,,,,,
28,condition1,Rumor,coda-onset,,yes,control,0.0-88.0,83,SAME,DIFFERENT,NA,audio/filler/Rumor_1.wav,NA,,844.48,NA,"<div class=""big-container""><p class=""exposure-prompt"">Rumor</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,353952,88,html-keyboard-response,fill_word,Rumor,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-89.0,,,,,,,,,,audio/filler/Shell_1.wav,,355741,89,audio-keyboard-response,,,,,,,
28,condition1,Shell,coda-onset,,no,control,0.0-90.0,75,SAME,DIFFERENT,NA,audio/filler/Shell_1.wav,NA,,590.16,NA,"<div class=""big-container""><p class=""exposure-prompt"">Major</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,356340,90,html-keyboard-response,fill_word,Major,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-91.0,,,,,,,,,,audio/unambiguous_b/Baloney_Paloney_1_30.wav,,358172,91,audio-keyboard-response,,,,,,,
28,condition1,Baloney,coda-onset,,yes,control,0.0-92.0,75,SAME,DIFFERENT,NA,audio/unambiguous_b/Baloney_Paloney_1_30.wav,NA,,2308.965,30,"<div class=""big-container""><p class=""exposure-prompt"">Baloney</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,360487,92,html-keyboard-response,crit_unamb,Baloney,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-93.0,,,,,,,,,,audio/filler/Main_1.wav,,362231,93,audio-keyboard-response,,,,,,,
28,condition1,Main,coda-onset,,no,control,0.0-94.0,75,SAME,DIFFERENT,NA,audio/filler/Main_1.wav,NA,,1203.095,NA,"<div class=""big-container""><p class=""exposure-prompt"">Maid</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,363442,94,html-keyboard-response,fill_word,Maid,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-95.0,,,,,,,,,,audio/filler/Eye_1.wav,,365072,95,audio-keyboard-response,,,,,,,
28,condition1,Eye,coda-onset,,no,control,0.0-96.0,75,SAME,DIFFERENT,NA,audio/filler/Eye_1.wav,NA,,628.53,NA,"<div class=""big-container""><p class=""exposure-prompt"">Verdict</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,365708,96,html-keyboard-response,fill_word,Verdict,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-97.0,,,,,,,,,,audio/filler/Narrow_1.wav,,367400,97,audio-keyboard-response,,,,,,,
28,condition1,Narrow,coda-onset,,no,control,0.0-98.0,75,SAME,DIFFERENT,NA,audio/filler/Narrow_1.wav,NA,,682.37,NA,"<div class=""big-container""><p class=""exposure-prompt"">Ankle</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,368087,98,html-keyboard-response,fill_word,Ankle,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-99.0,,,,,,,,,,audio/filler/Hole_1.wav,,369684,99,audio-keyboard-response,,,,,,,
28,condition1,Hole,coda-onset,,no,control,0.0-100.0,75,SAME,DIFFERENT,NA,audio/filler/Hole_1.wav,NA,,915.105,NA,"<div class=""big-container""><p class=""exposure-prompt"">Hurl</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,370607,100,html-keyboard-response,fill_word,Hurl,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-101.0,,,,,,,,,,audio/filler/Sewer_1.wav,,372302,101,audio-keyboard-response,,,,,,,
28,condition1,Sewer,coda-onset,,no,control,0.0-102.0,75,SAME,DIFFERENT,NA,audio/filler/Sewer_1.wav,NA,,478.795,NA,"<div class=""big-container""><p class=""exposure-prompt"">Layout</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,372788,102,html-keyboard-response,fill_word,Layout,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-103.0,,,,,,,,,,audio/filler/Arrow_1.wav,,374430,103,audio-keyboard-response,,,,,,,
28,condition1,Arrow,coda-onset,,no,control,0.0-104.0,75,SAME,DIFFERENT,NA,audio/filler/Arrow_1.wav,NA,,455.955,NA,"<div class=""big-container""><p class=""exposure-prompt"">Ambition</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,374889,104,html-keyboard-response,fill_word,Ambition,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-105.0,,,,,,,,,,audio/unambiguous_p/Brimal_Primal_2_00.wav,,376642,105,audio-keyboard-response,,,,,,,
28,condition1,Primal,coda-onset,,yes,control,0.0-106.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Brimal_Primal_2_00.wav,NA,,560.76,0,"<div class=""big-container""><p class=""exposure-prompt"">Primal</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,377217,106,html-keyboard-response,crit_unamb,Primal,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-107.0,,,,,,,,,,audio/filler/Throne_1.wav,,378962,107,audio-keyboard-response,,,,,,,
28,condition1,Throne,coda-onset,,yes,control,0.0-108.0,83,SAME,DIFFERENT,NA,audio/filler/Throne_1.wav,NA,,874.94,NA,"<div class=""big-container""><p class=""exposure-prompt"">Throne</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,379851,108,html-keyboard-response,fill_word,Throne,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-109.0,,,,,,,,,,audio/unambiguous_p/Blyer_Plyer_2_00.wav,,381592,109,audio-keyboard-response,,,,,,,
28,condition1,Plyer,coda-onset,,yes,control,0.0-110.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Blyer_Plyer_2_00.wav,NA,,660.93,0,"<div class=""big-container""><p class=""exposure-prompt"">Plyer</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,382267,110,html-keyboard-response,crit_unamb,Plyer,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-111.0,,,,,,,,,,audio/filler/Hallway_1.wav,,384066,111,audio-keyboard-response,,,,,,,
28,condition1,Hallway,coda-onset,,no,control,0.0-112.0,75,SAME,DIFFERENT,NA,audio/filler/Hallway_1.wav,NA,,518.385,NA,"<div class=""big-container""><p class=""exposure-prompt"">Harvest</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,384595,112,html-keyboard-response,fill_word,Harvest,NA,NA,NA,LEFT,
28,condition1,,,,,,0.0-113.0,,,,,,,,,,audio/unambiguous_p/Brayer_Prayer_2_00.wav,,386373,113,audio-keyboard-response,,,,,,,
28,condition1,Prayer,coda-onset,,yes,control,0.0-114.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Brayer_Prayer_2_00.wav,NA,,529.375,0,"<div class=""big-container""><p class=""exposure-prompt"">Prayer</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,386912,114,html-keyboard-response,crit_unamb,Prayer,NA,NA,NA,LEFT,
